Year,Month,Product Name,Country Name,Month number,Value,Feature,Unit
2016,January,SCORPIONFISH (SCORPAENIDAE) FROZEN,MEXICO,1,21204,EXP Value,USD
2016,January,SCORPIONFISH (SCORPAENIDAE) FROZEN,MEXICO,1,130680,EXP Value,USD
2016,January,SCORPIONFISH (SCORPAENIDAE) FROZEN,PANAMA,1,4486,EXP Value,USD
2016,January,SCORPIONFISH (SCORPAENIDAE) FROZEN,CAYMAN IS.,1,10740,EXP Value,USD
2016,January,SCORPIONFISH (SCORPAENIDAE) FROZEN,HAITI,1,25315,EXP Value,USD
2016,January,SCORPIONFISH (SCORPAENIDAE) FROZEN,DOMINICAN REPUBLIC,1,31253,EXP Value,USD
2016,January,SCORPIONFISH (SCORPAENIDAE) FROZEN,ST.KITTS-NEVIS,1,10250,EXP Value,USD
2016,January,SCORPIONFISH (SCORPAENIDAE) FROZEN,MONTSERRAT,1,3781,EXP Value,USD
2016,January,SCORPIONFISH (SCORPAENIDAE) FROZEN,ARUBA,1,12042,EXP Value,USD
2016,January,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,1,71079,EXP Value,USD
2016,January,SCORPIONFISH (SCORPAENIDAE) FROZEN,AUSTRALIA,1,45000,EXP Value,USD
2016,January,SCORPIONFISH (SCORPAENIDAE) FROZEN,NEW ZEALAND,1,18248,EXP Value,USD
2016,January,SCORPIONFISH (SCORPAENIDAE) FROZEN,PALAU,1,3443,EXP Value,USD
2016,January,WHITEFISH FILLET FRESH,CANADA,1,77084,IMP Value,USD
2016,January,WHITEFISH MEAT FRESH,CANADA,1,216124,IMP Value,USD
2016,January,CRAWFISH FRESHWATER FROZEN,CHINA,1,399000,IMP Value,USD
2016,January,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,THAILAND,1,58800,IMP Value,USD
2016,January,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,MALAYSIA,1,50760,IMP Value,USD
2016,January,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA,1,77632,IMP Value,USD
2016,January,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA,1,8017,EXP Value,USD
2016,January,CRAWFISH FRESHWATER PEELED,CHINA,1,132000,IMP Value,USD
2016,January,CRAWFISH FRESHWATER PEELED,CHINA,1,45045,IMP Value,USD
2016,January,CRAWFISH FRESHWATER PEELED,CHINA,1,310800,IMP Value,USD
2016,January,CRAWFISH FRESHWATER PEELED,CHINA,1,462000,IMP Value,USD
2016,January,CRAWFISH FRESHWATER PEELED,CHINA,1,24024,IMP Value,USD
2016,January,CRAWFISH FRESHWATER PEELED,CHINA,1,4136075,IMP Value,USD
2016,January,CRAWFISH FRESHWATER PEELED,CHINA,1,705600,IMP Value,USD
2016,January,CRAWFISH FRESHWATER PEELED,JAPAN,1,87721,IMP Value,USD
2016,January,CRAWFISH FRESHWATER PEELED,JAPAN,1,12573,IMP Value,USD
2016,January,CRAWFISH FRESHWATER PEELED,JAPAN,1,5880,IMP Value,USD
2016,January,JELLYFISH PREPARED/PRESERVED,MALAYSIA,1,15225,IMP Value,USD
2016,January,JELLYFISH PREPARED/PRESERVED,CHINA,1,198002,IMP Value,USD
2016,January,JELLYFISH PREPARED/PRESERVED,CHINA,1,12448,IMP Value,USD
2016,January,JELLYFISH PREPARED/PRESERVED,CHINA,1,73259,IMP Value,USD
2016,January,JELLYFISH PREPARED/PRESERVED,CHINA,1,4454,IMP Value,USD
2016,January,JELLYFISH PREPARED/PRESERVED,SOUTH KOREA,1,5964,IMP Value,USD
2016,January,JELLYFISH PREPARED/PRESERVED,SOUTH KOREA,1,4500,IMP Value,USD
2016,January,JELLYFISH PREPARED/PRESERVED,JAPAN,1,8960,IMP Value,USD
2016,January,JELLYFISH PREPARED/PRESERVED,JAPAN,1,12982,IMP Value,USD
2016,February,SABLEFISH FRESH NOT > 6.8KG,CANADA,2,26912,IMP Value,USD
2016,February,SABLEFISH FRESH NOT > 6.8KG,MEXICO,2,6834,IMP Value,USD
2016,February,MONKFISH FRESH,CANADA,2,6471,EXP Value,USD
2016,February,MONKFISH FRESH,CANADA,2,47984,EXP Value,USD
2016,February,MONKFISH FRESH,FRANCE,2,4232,EXP Value,USD
2016,February,MONKFISH FRESH,ITALY,2,2835,EXP Value,USD
2016,February,WHITEFISH FRESH,CANADA,2,7650,IMP Value,USD
2016,February,WHITEFISH FRESH,CANADA,2,35333,IMP Value,USD
2016,February,WHITEFISH FRESH,CANADA,2,112813,IMP Value,USD
2016,February,WHITEFISH FRESH,CANADA,2,663399,IMP Value,USD
2016,February,SABLEFISH FRESH,CANADA,2,13128,IMP Value,USD
2016,February,WHITEFISH FROZEN,CANADA,2,74255,IMP Value,USD
2016,February,WHITEFISH FROZEN,CANADA,2,105940,IMP Value,USD
2016,February,WHITEFISH FROZEN,BANGLADESH,2,77540,IMP Value,USD
2016,February,WHITEFISH FROZEN,BURMA,2,338720,IMP Value,USD
2016,February,MONKFISH FROZEN,FRANCE,2,196268,EXP Value,USD
2016,February,MONKFISH FROZEN,CHINA,2,51306,IMP Value,USD
2016,February,MONKFISH FROZEN,CHINA,2,4358,IMP Value,USD
2016,February,MONKFISH FROZEN,SOUTH KOREA,2,232152,EXP Value,USD
2016,February,MONKFISH FROZEN,SOUTH KOREA,2,212400,EXP Value,USD
2016,February,BUTTERFISH FROZEN,GUYANA,2,2240,IMP Value,USD
2016,February,BUTTERFISH FROZEN,GUYANA,2,2109,IMP Value,USD
2016,February,BUTTERFISH FROZEN,ECUADOR,2,49475,IMP Value,USD
2016,February,BUTTERFISH FROZEN,ECUADOR,2,146889,IMP Value,USD
2016,February,BUTTERFISH FROZEN,BURMA,2,3425,IMP Value,USD
2016,February,BUTTERFISH FROZEN,CHINA,2,80960,IMP Value,USD
2016,February,BUTTERFISH FROZEN,CHINA,2,72954,IMP Value,USD
2016,February,SABLEFISH FROZEN,CANADA,2,67315,EXP Value,USD
2016,February,SABLEFISH FROZEN,CANADA,2,109978,IMP Value,USD
2016,February,SABLEFISH FROZEN,BELGIUM,2,85960,EXP Value,USD
2016,February,SABLEFISH FROZEN,CHINA,2,305200,EXP Value,USD
2016,February,SABLEFISH FROZEN,CHINA - HONG KONG,2,695003,EXP Value,USD
2016,February,SABLEFISH FROZEN,JAPAN,2,262738,EXP Value,USD
2016,February,SABLEFISH FROZEN,JAPAN,2,404877,EXP Value,USD
2016,February,SABLEFISH FROZEN,JAPAN,2,26330,EXP Value,USD
2016,February,SCORPIONFISH (SCORPAENIDAE) FROZEN,BERMUDA,2,11126,EXP Value,USD
2016,February,SCORPIONFISH (SCORPAENIDAE) FROZEN,TURKS & CAICOS IS.,2,3275,EXP Value,USD
2016,February,SCORPIONFISH (SCORPAENIDAE) FROZEN,CAYMAN IS.,2,9225,EXP Value,USD
2016,February,SCORPIONFISH (SCORPAENIDAE) FROZEN,ST.KITTS-NEVIS,2,15963,EXP Value,USD
2016,February,SCORPIONFISH (SCORPAENIDAE) FROZEN,TRINIDAD & TOBAGO,2,114511,EXP Value,USD
2016,February,SCORPIONFISH (SCORPAENIDAE) FROZEN,BRAZIL,2,42420,EXP Value,USD
2016,February,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,2,57715,EXP Value,USD
2016,February,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,2,33480,EXP Value,USD
2016,February,SCORPIONFISH (SCORPAENIDAE) FROZEN,AUSTRALIA,2,2600,EXP Value,USD
2016,February,SCORPIONFISH (SCORPAENIDAE) FROZEN,AUSTRALIA,2,81215,EXP Value,USD
2016,February,SCORPIONFISH (SCORPAENIDAE) FROZEN,AUSTRALIA,2,85000,EXP Value,USD
2016,February,WHITEFISH FILLET FRESH,CANADA,2,99769,IMP Value,USD
2016,February,WHITEFISH MEAT FRESH,CANADA,2,296609,IMP Value,USD
2016,February,CRAWFISH FRESHWATER FROZEN,SPAIN,2,276814,IMP Value,USD
2016,February,CRAWFISH FRESHWATER FROZEN,SPAIN,2,41503,IMP Value,USD
2016,February,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,NICARAGUA,2,31500,IMP Value,USD
2016,February,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,BAHAMAS,2,5649,EXP Value,USD
2016,February,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,MALAYSIA,2,31985,IMP Value,USD
2016,February,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA,2,178896,IMP Value,USD
2016,February,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA,2,2870,EXP Value,USD
2016,February,CRAWFISH FRESHWATER PEELED,SPAIN,2,270388,IMP Value,USD
2016,February,CRAWFISH FRESHWATER PEELED,SPAIN,2,270820,IMP Value,USD
2016,February,CRAWFISH FRESHWATER PEELED,CHINA,2,1102710,IMP Value,USD
2016,February,CRAWFISH FRESHWATER PEELED,CHINA,2,295173,IMP Value,USD
2016,February,CRAWFISH FRESHWATER PEELED,JAPAN,2,151957,IMP Value,USD
2016,February,CRAWFISH FRESHWATER PEELED,JAPAN,2,21925,IMP Value,USD
2016,February,CRAWFISH FRESHWATER PEELED,JAPAN,2,2985,IMP Value,USD
2016,February,JELLYFISH PREPARED/PRESERVED,CHINA,2,289249,IMP Value,USD
2016,February,JELLYFISH PREPARED/PRESERVED,CHINA,2,19887,IMP Value,USD
2016,February,JELLYFISH PREPARED/PRESERVED,TAIWAN,2,24047,IMP Value,USD
2016,March,SABLEFISH FRESH NOT > 6.8KG,CANADA,3,4833,IMP Value,USD
2016,March,SABLEFISH FRESH NOT > 6.8KG,CANADA,3,44056,IMP Value,USD
2016,March,SABLEFISH FRESH NOT > 6.8KG,MEXICO,3,6422,IMP Value,USD
2016,March,SABLEFISH FRESH,NETHERLANDS,3,2726,EXP Value,USD
2016,March,MONKFISH FRESH,CANADA,3,11977,EXP Value,USD
2016,March,MONKFISH FRESH,CANADA,3,5834,EXP Value,USD
2016,March,MONKFISH FRESH,CANADA,3,52042,EXP Value,USD
2016,March,MONKFISH FRESH,NETHERLANDS,3,5920,EXP Value,USD
2016,March,MONKFISH FRESH,FRANCE,3,13162,EXP Value,USD
2016,March,MONKFISH FRESH,FRANCE,3,15372,EXP Value,USD
2016,March,MONKFISH FRESH,ITALY,3,11454,EXP Value,USD
2016,March,WHITEFISH FRESH,CANADA,3,81853,IMP Value,USD
2016,March,WHITEFISH FRESH,CANADA,3,156921,IMP Value,USD
2016,March,WHITEFISH FRESH,CANADA,3,848286,IMP Value,USD
2016,March,SABLEFISH FRESH,CANADA,3,48997,IMP Value,USD
2016,March,MONKFISH FRESH,CANADA,3,2424,IMP Value,USD
2016,March,WHITEFISH FROZEN,CANADA,3,17495,IMP Value,USD
2016,March,WHITEFISH FROZEN,CANADA,3,24996,IMP Value,USD
2016,March,WHITEFISH FROZEN,BURMA,3,545768,IMP Value,USD
2016,March,MONKFISH FROZEN,ARUBA,3,19500,EXP Value,USD
2016,March,MONKFISH FROZEN,FRANCE,3,8995,EXP Value,USD
2016,March,MONKFISH FROZEN,FRANCE,3,99021,EXP Value,USD
2016,March,MONKFISH FROZEN,CHINA,3,95192,IMP Value,USD
2016,March,MONKFISH FROZEN,SOUTH KOREA,3,138325,EXP Value,USD
2016,March,MONKFISH FROZEN,SOUTH KOREA,3,90000,EXP Value,USD
2016,March,BUTTERFISH FROZEN,GUYANA,3,3876,IMP Value,USD
2016,March,BUTTERFISH FROZEN,ECUADOR,3,512519,IMP Value,USD
2016,March,BUTTERFISH FROZEN,ECUADOR,3,79950,IMP Value,USD
2016,March,BUTTERFISH FROZEN,ECUADOR,3,46978,IMP Value,USD
2016,March,BUTTERFISH FROZEN,ECUADOR,3,266833,IMP Value,USD
2016,March,BUTTERFISH FROZEN,ECUADOR,3,46501,IMP Value,USD
2016,March,BUTTERFISH FROZEN,ECUADOR,3,47503,IMP Value,USD
2016,March,BUTTERFISH FROZEN,BRAZIL,3,14700,IMP Value,USD
2016,March,BUTTERFISH FROZEN,BURMA,3,3000,IMP Value,USD
2016,March,SABLEFISH FROZEN,CANADA,3,39264,EXP Value,USD
2016,March,SABLEFISH FROZEN,CANADA,3,62839,IMP Value,USD
2016,March,SABLEFISH FROZEN,UNITED ARAB EMIRATES,3,208000,EXP Value,USD
2016,March,SABLEFISH FROZEN,CHINA,3,113995,EXP Value,USD
2016,March,SABLEFISH FROZEN,CHINA,3,60100,EXP Value,USD
2016,March,SABLEFISH FROZEN,SOUTH KOREA,3,2675,EXP Value,USD
2016,March,SABLEFISH FROZEN,CHINA - HONG KONG,3,88200,EXP Value,USD
2016,March,SABLEFISH FROZEN,JAPAN,3,130790,EXP Value,USD
2016,March,SABLEFISH FROZEN,JAPAN,3,89919,EXP Value,USD
2016,March,SCORPIONFISH (SCORPAENIDAE) FROZEN,MEXICO,3,19158,EXP Value,USD
2016,March,SCORPIONFISH (SCORPAENIDAE) FROZEN,COSTA RICA,3,16608,EXP Value,USD
2016,March,SCORPIONFISH (SCORPAENIDAE) FROZEN,PANAMA,3,226969,EXP Value,USD
2016,March,SCORPIONFISH (SCORPAENIDAE) FROZEN,BERMUDA,3,19572,EXP Value,USD
2016,March,SCORPIONFISH (SCORPAENIDAE) FROZEN,TURKS & CAICOS IS.,3,3930,EXP Value,USD
2016,March,SCORPIONFISH (SCORPAENIDAE) FROZEN,CAYMAN IS.,3,14505,EXP Value,USD
2016,March,SCORPIONFISH (SCORPAENIDAE) FROZEN,BRITISH VIRGIN IS.,3,9103,EXP Value,USD
2016,March,SCORPIONFISH (SCORPAENIDAE) FROZEN,PERU,3,69706,EXP Value,USD
2016,March,SCORPIONFISH (SCORPAENIDAE) FROZEN,CHINA - HONG KONG,3,13216,EXP Value,USD
2016,March,SCORPIONFISH (SCORPAENIDAE) FROZEN,CHINA - HONG KONG,3,42562,EXP Value,USD
2016,March,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,3,135981,EXP Value,USD
2016,March,SCORPIONFISH (SCORPAENIDAE) FROZEN,AUSTRALIA,3,186795,EXP Value,USD
2016,March,SCORPIONFISH (SCORPAENIDAE) FROZEN,NEW ZEALAND,3,25363,EXP Value,USD
2016,March,SCORPIONFISH (SCORPAENIDAE) FROZEN,PALAU,3,4390,EXP Value,USD
2016,March,WHITEFISH FILLET FRESH,CANADA,3,103268,IMP Value,USD
2016,March,WHITEFISH MEAT FRESH,CANADA,3,109734,IMP Value,USD
2016,March,CRAWFISH FRESHWATER FROZEN,SPAIN,3,280577,IMP Value,USD
2016,March,CRAWFISH FRESHWATER FROZEN,CHINA,3,58360,IMP Value,USD
2016,March,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,NICARAGUA,3,9180,IMP Value,USD
2016,March,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,ECUADOR,3,24570,IMP Value,USD
2016,March,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,MALAYSIA,3,51152,IMP Value,USD
2016,March,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA,3,24563,IMP Value,USD
2016,March,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA,3,8505,IMP Value,USD
2016,March,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,SOUTH KOREA,3,5154,IMP Value,USD
2016,March,CRAWFISH FRESHWATER PEELED,CANADA,3,33634,IMP Value,USD
2016,March,CRAWFISH FRESHWATER PEELED,CHINA,3,50050,IMP Value,USD
2016,March,CRAWFISH FRESHWATER PEELED,CHINA,3,297461,IMP Value,USD
2016,March,CRAWFISH FRESHWATER PEELED,CHINA,3,920166,IMP Value,USD
2016,March,CRAWFISH FRESHWATER PEELED,JAPAN,3,170114,IMP Value,USD
2016,March,CRAWFISH FRESHWATER PEELED,JAPAN,3,34238,IMP Value,USD
2016,March,CRAWFISH FRESHWATER PEELED,JAPAN,3,3140,IMP Value,USD
2016,March,JELLYFISH PREPARED/PRESERVED,CHINA,3,77720,IMP Value,USD
2016,March,JELLYFISH PREPARED/PRESERVED,CHINA - HONG KONG,3,14652,EXP Value,USD
2016,March,JELLYFISH PREPARED/PRESERVED,JAPAN,3,2544,IMP Value,USD
2016,March,JELLYFISH PREPARED/PRESERVED,JAPAN,3,2339,IMP Value,USD
2016,April,SABLEFISH FRESH NOT > 6.8KG,CANADA,4,2713,IMP Value,USD
2016,April,SABLEFISH FRESH NOT > 6.8KG,CANADA,4,79531,IMP Value,USD
2016,April,SABLEFISH FRESH NOT > 6.8KG,MEXICO,4,21145,IMP Value,USD
2016,April,MONKFISH FRESH,CANADA,4,9762,EXP Value,USD
2016,April,MONKFISH FRESH,CANADA,4,45560,EXP Value,USD
2016,April,MONKFISH FRESH,FRANCE,4,6668,EXP Value,USD
2016,April,MONKFISH FRESH,FRANCE,4,4536,EXP Value,USD
2016,April,MONKFISH FRESH,ITALY,4,8599,EXP Value,USD
2016,April,WHITEFISH FRESH,CANADA,4,4848,IMP Value,USD
2016,April,WHITEFISH FRESH,CANADA,4,33689,IMP Value,USD
2016,April,WHITEFISH FRESH,CANADA,4,785606,IMP Value,USD
2016,April,SABLEFISH FRESH,CANADA,4,158411,IMP Value,USD
2016,April,SABLEFISH FRESH,MEXICO,4,4462,IMP Value,USD
2016,April,WHITEFISH FROZEN,CANADA,4,200255,IMP Value,USD
2016,April,WHITEFISH FROZEN,BURMA,4,333152,IMP Value,USD
2016,April,MONKFISH FROZEN,BELGIUM,4,32628,EXP Value,USD
2016,April,MONKFISH FROZEN,FRANCE,4,65181,EXP Value,USD
2016,April,MONKFISH FROZEN,GERMANY,4,113930,EXP Value,USD
2016,April,MONKFISH FROZEN,CHINA,4,2805,IMP Value,USD
2016,April,MONKFISH FROZEN,SOUTH KOREA,4,304856,EXP Value,USD
2016,April,MONKFISH FROZEN,SOUTH KOREA,4,204486,EXP Value,USD
2016,April,BUTTERFISH FROZEN,SURINAME,4,2464,IMP Value,USD
2016,April,BUTTERFISH FROZEN,ECUADOR,4,222522,IMP Value,USD
2016,April,BUTTERFISH FROZEN,ECUADOR,4,169482,IMP Value,USD
2016,April,BUTTERFISH FROZEN,ECUADOR,4,149831,IMP Value,USD
2016,April,BUTTERFISH FROZEN,CHINA,4,353862,EXP Value,USD
2016,April,SABLEFISH FROZEN,CANADA,4,12622,IMP Value,USD
2016,April,SABLEFISH FROZEN,CANADA,4,32062,EXP Value,USD
2016,April,SABLEFISH FROZEN,CANADA,4,134015,IMP Value,USD
2016,April,SABLEFISH FROZEN,GUATEMALA,4,4251,EXP Value,USD
2016,April,SABLEFISH FROZEN,UNITED KINGDOM,4,263150,EXP Value,USD
2016,April,SABLEFISH FROZEN,NETHERLANDS,4,111780,EXP Value,USD
2016,April,SABLEFISH FROZEN,FRANCE,4,15000,EXP Value,USD
2016,April,SABLEFISH FROZEN,SOUTH KOREA,4,60074,EXP Value,USD
2016,April,SABLEFISH FROZEN,CHINA - HONG KONG,4,568186,EXP Value,USD
2016,April,SABLEFISH FROZEN,JAPAN,4,182800,EXP Value,USD
2016,April,SABLEFISH FROZEN,JAPAN,4,2729898,EXP Value,USD
2016,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,MEXICO,4,20515,EXP Value,USD
2016,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,BERMUDA,4,24788,EXP Value,USD
2016,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,TURKS & CAICOS IS.,4,13418,EXP Value,USD
2016,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,CAYMAN IS.,4,28850,EXP Value,USD
2016,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,ANTIGUA & BARBUDA,4,3816,EXP Value,USD
2016,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,CHINA - HONG KONG,4,6682,EXP Value,USD
2016,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,4,158870,EXP Value,USD
2016,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,4,281162,EXP Value,USD
2016,April,SCORPIONFISH (SCORPAENIDAE) FROZEN,AUSTRALIA,4,438558,EXP Value,USD
2016,April,WHITEFISH FILLET FRESH,CANADA,4,110406,IMP Value,USD
2016,April,WHITEFISH MEAT FRESH,CANADA,4,83989,IMP Value,USD
2016,April,CRAWFISH FRESHWATER FROZEN,SPAIN,4,27559,IMP Value,USD
2016,April,CRAWFISH FRESHWATER FROZEN,PHILIPPINES,4,4361,EXP Value,USD
2016,April,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,NICARAGUA,4,10200,IMP Value,USD
2016,April,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,VIETNAM,4,4760,EXP Value,USD
2016,April,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,MALAYSIA,4,2502,IMP Value,USD
2016,April,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA,4,140259,IMP Value,USD
2016,April,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA,4,8162,IMP Value,USD
2016,April,JELLYFISH (RHOPILEMA SPP.) LIVE/FRESH/FROZEN/DRIED/SALTED/BRINE/SMOKED,CHINA,4,10500,IMP Value,USD
2016,April,CRAWFISH FRESHWATER PEELED,SPAIN,4,131646,IMP Value,USD
2016,April,CRAWFISH FRESHWATER PEELED,CHINA,4,297134,IMP Value,USD
2016,April,CRAWFISH FRESHWATER PEELED,JAPAN,4,232390,IMP Value,USD
2016,April,CRAWFISH FRESHWATER PEELED,JAPAN,4,28204,IMP Value,USD
2016,April,CRAWFISH FRESHWATER PEELED,JAPAN,4,4774,IMP Value,USD
2016,April,JELLYFISH PREPARED/PRESERVED,CHINA,4,311630,IMP Value,USD
2016,April,JELLYFISH PREPARED/PRESERVED,CHINA,4,27334,IMP Value,USD
2016,April,JELLYFISH PREPARED/PRESERVED,JAPAN,4,2296,IMP Value,USD
2016,April,JELLYFISH PREPARED/PRESERVED,JAPAN,4,18116,IMP Value,USD
2016,May,SABLEFISH FRESH NOT > 6.8KG,CANADA,5,89523,IMP Value,USD
2016,May,SABLEFISH FRESH NOT > 6.8KG,MEXICO,5,13585,IMP Value,USD
2016,May,MONKFISH FRESH,CANADA,5,2901,EXP Value,USD
2016,May,MONKFISH FRESH,CANADA,5,45161,EXP Value,USD
2016,May,MONKFISH FRESH,ITALY,5,20345,EXP Value,USD
2016,May,MONKFISH FRESH,ITALY,5,7200,EXP Value,USD
2016,May,WHITEFISH FRESH,CANADA,5,24699,IMP Value,USD
2016,May,WHITEFISH FRESH,CANADA,5,75755,IMP Value,USD
2016,May,WHITEFISH FRESH,CANADA,5,494211,IMP Value,USD
2016,May,SABLEFISH FRESH,CANADA,5,93754,IMP Value,USD
2016,May,SABLEFISH FRESH,CANADA,5,4087,IMP Value,USD
2016,May,WHITEFISH FROZEN,CANADA,5,22284,IMP Value,USD
2016,May,WHITEFISH FROZEN,CANADA,5,16020,IMP Value,USD
2016,May,WHITEFISH FROZEN,BURMA,5,193289,IMP Value,USD
2016,May,MONKFISH FROZEN,FRANCE,5,30350,EXP Value,USD
2016,May,MONKFISH FROZEN,CHINA,5,157100,EXP Value,USD
2016,May,MONKFISH FROZEN,CHINA,5,17568,IMP Value,USD
2016,May,MONKFISH FROZEN,CHINA,5,13700,IMP Value,USD
2016,May,MONKFISH FROZEN,CHINA,5,4250,IMP Value,USD
2016,May,MONKFISH FROZEN,SOUTH KOREA,5,526640,EXP Value,USD
2016,May,MONKFISH FROZEN,SOUTH KOREA,5,243258,EXP Value,USD
2016,May,BUTTERFISH FROZEN,GUYANA,5,3686,IMP Value,USD
2016,May,BUTTERFISH FROZEN,ECUADOR,5,114412,IMP Value,USD
2016,May,BUTTERFISH FROZEN,ECUADOR,5,264322,IMP Value,USD
2016,May,BUTTERFISH FROZEN,ECUADOR,5,46162,IMP Value,USD
2016,May,BUTTERFISH FROZEN,PERU,5,62743,IMP Value,USD
2016,May,BUTTERFISH FROZEN,BRAZIL,5,14100,IMP Value,USD
2016,May,BUTTERFISH FROZEN,CHINA,5,77000,IMP Value,USD
2016,May,SABLEFISH FROZEN,CANADA,5,2225,IMP Value,USD
2016,May,SABLEFISH FROZEN,CANADA,5,293940,EXP Value,USD
2016,May,SABLEFISH FROZEN,CANADA,5,115225,IMP Value,USD
2016,May,SABLEFISH FROZEN,MEXICO,5,18881,EXP Value,USD
2016,May,SABLEFISH FROZEN,BELGIUM,5,188244,EXP Value,USD
2016,May,SABLEFISH FROZEN,FRANCE,5,165750,EXP Value,USD
2016,May,SABLEFISH FROZEN,UNITED ARAB EMIRATES,5,404800,EXP Value,USD
2016,May,SABLEFISH FROZEN,VIETNAM,5,431676,EXP Value,USD
2016,May,SABLEFISH FROZEN,SINGAPORE,5,60000,EXP Value,USD
2016,May,SABLEFISH FROZEN,CHINA,5,188852,EXP Value,USD
2016,May,SABLEFISH FROZEN,CHINA,5,271812,EXP Value,USD
2016,May,SABLEFISH FROZEN,CHINA,5,679530,EXP Value,USD
2016,May,SABLEFISH FROZEN,CHINA - HONG KONG,5,859647,EXP Value,USD
2016,May,SABLEFISH FROZEN,JAPAN,5,295225,EXP Value,USD
2016,May,SABLEFISH FROZEN,JAPAN,5,6166584,EXP Value,USD
2016,May,SABLEFISH FROZEN,JAPAN,5,3039761,EXP Value,USD
2016,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,MEXICO,5,20700,EXP Value,USD
2016,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,HONDURAS,5,27074,EXP Value,USD
2016,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,BERMUDA,5,32040,EXP Value,USD
2016,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,BAHAMAS,5,4388,EXP Value,USD
2016,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAMAICA,5,6550,EXP Value,USD
2016,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,TURKS & CAICOS IS.,5,14625,EXP Value,USD
2016,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,CAYMAN IS.,5,34835,EXP Value,USD
2016,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,BARBADOS,5,2671,EXP Value,USD
2016,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,5,116087,EXP Value,USD
2016,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,5,243307,EXP Value,USD
2016,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,JAPAN,5,15000,EXP Value,USD
2016,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,AUSTRALIA,5,174590,EXP Value,USD
2016,May,SCORPIONFISH (SCORPAENIDAE) FROZEN,FED STATES OF MICRON,5,5508,EXP Value,USD
